city,city_ibge_code,date,estimated_population_2019,is_repeated,is_last,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,place_type,state,new_confirmed,new_deaths
São Gonçalo,3304904,2020-04-09,1084839,False,True,31,2.85757,2020-04-09,0.0968,3,city,RJ,5,0
São João da Barra,3305000,2020-04-09,36102,False,True,1,2.76993,2020-04-09,,0,city,RJ,0,0
São João de Meriti,3305109,2020-04-09,472406,False,True,23,4.86869,2020-04-09,0.087,2,city,RJ,6,1
São Pedro da Aldeia,3305208,2020-04-09,104476,False,True,3,2.87147,2020-04-09,,0,city,RJ,0,0
Tanguá,3305752,2020-04-09,34309,False,True,1,2.91469,2020-04-09,,0,city,RJ,0,0
Teresópolis,3305802,2020-04-09,182594,False,True,7,3.83364,2020-04-09,,0,city,RJ,0,0
Trajano de Moraes,3305901,2020-04-09,10626,True,False,0,,2020-04-06,,0,city,RJ,0,0
Três Rios,3306008,2020-04-09,81804,False,True,1,1.22243,2020-04-09,,0,city,RJ,0,0
Valença,3306107,2020-04-09,76523,False,True,2,2.61359,2020-04-09,,0,city,RJ,0,0
Volta Redonda,3306305,2020-04-09,273012,False,True,63,23.07591,2020-04-09,0.0635,4,city,RJ,5,2
Apodi,2401008,2020-04-09,35845,True,False,2,5.57958,2020-04-08,,0,city,RN,0,0
Areia Branca,2401107,2020-04-09,27774,True,False,1,3.60049,2020-04-08,,0,city,RN,0,0
Açu,2400208,2020-04-09,58017,True,False,8,13.78906,2020-04-08,,0,city,RN,0,0
Baía Formosa,2401404,2020-04-09,9271,True,False,1,10.78632,2020-04-08,,0,city,RN,0,0
Caicó,2402006,2020-04-09,67952,True,False,0,,2020-04-03,,0,city,RN,0,0
Caraúbas,2402303,2020-04-09,20493,True,False,1,4.87972,2020-04-08,,0,city,RN,0,0
Carnaubais,2402501,2020-04-09,10759,True,False,1,9.29454,2020-04-08,,0,city,RN,0,0
Ceará-Mirim,2402600,2020-04-09,73497,True,False,3,4.0818,2020-04-08,,0,city,RN,0,0
Extremoz,2403608,2020-04-09,28583,True,False,5,17.49292,2020-04-08,,0,city,RN,0,0
Importados/Indefinidos,,2020-04-09,,True,False,9,,2020-04-08,,0,city,RN,0,0
Luís Gomes,2407005,2020-04-09,10116,True,False,1,9.88533,2020-04-08,,0,city,RN,0,0
Macaíba,2407104,2020-04-09,80792,True,False,2,2.47549,2020-04-08,,0,city,RN,0,0
Monte Alegre,2407807,2020-04-09,22451,True,False,1,4.45414,2020-04-08,,0,city,RN,0,0
Mossoró,2408003,2020-04-09,297378,True,False,63,21.18516,2020-04-08,0.0794,5,city,RN,0,0
Natal,2408102,2020-04-09,884122,True,False,116,13.12036,2020-04-08,0.0259,3,city,RN,0,0
Parnamirim,2403251,2020-04-09,261469,True,False,30,11.47364,2020-04-08,,0,city,RN,0,0
Passa e Fica,2409100,2020-04-09,13277,True,False,1,7.53182,2020-04-08,,0,city,RN,0,0
Santo Antônio,2411502,2020-04-09,24136,True,False,1,4.14319,2020-04-08,,0,city,RN,0,0
São Gonçalo do Amarante,2412005,2020-04-09,102400,True,False,11,10.74219,2020-04-08,0.0909,1,city,RN,0,0
São José de Mipibu,2412203,2020-04-09,43899,True,False,1,2.27796,2020-04-08,,0,city,RN,0,0
São Pedro,2412708,2020-04-09,5971,True,False,1,16.74761,2020-04-08,,0,city,RN,0,0
Taipu,2413904,2020-04-09,12279,True,False,1,8.14399,2020-04-08,1.0,1,city,RN,0,0
Tenente Ananias,2414100,2020-04-09,10786,True,False,1,9.27128,2020-04-08,1.0,1,city,RN,0,0
Tibau,2411056,2020-04-09,4106,True,False,1,24.3546,2020-04-08,,0,city,RN,0,0
Jaru,1100114,2020-04-09,51775,False,True,1,1.93143,2020-04-09,,0,city,RO,0,0
Ji-Paraná,1100122,2020-04-09,128969,False,True,1,0.77538,2020-04-09,,0,city,RO,0,0
Ouro Preto do Oeste,1100155,2020-04-09,36035,False,True,1,2.77508,2020-04-09,,0,city,RO,0,0
Porto Velho,1100205,2020-04-09,529544,False,True,23,4.34336,2020-04-09,0.087,2,city,RO,2,1
Rolim de Moura,1100288,2020-04-09,55058,False,True,1,1.81627,2020-04-09,,0,city,RO,0,0
Vilhena,1100304,2020-04-09,99854,False,True,1,1.00146,2020-04-09,,0,city,RO,0,0
Alto Alegre,1400050,2020-04-09,15510,False,True,1,6.44745,2020-04-09,,0,city,RR,0,0
Boa Vista,1400100,2020-04-09,399213,False,True,56,14.0276,2020-04-09,0.0357,2,city,RR,11,1
Bonfim,1400159,2020-04-09,12409,False,True,3,24.176,2020-04-09,,0,city,RR,0,0
Cantá,1400175,2020-04-09,18335,False,True,3,16.36215,2020-04-09,,0,city,RR,0,0
Alegrete,4300406,2020-04-09,73589,False,True,1,1.3589,2020-04-09,,0,city,RS,0,0
Alvorada,4300604,2020-04-09,210305,False,True,4,1.902,2020-04-09,0.25,1,city,RS,0,0
Anta Gorda,4300703,2020-04-09,5981,False,True,2,33.43922,2020-04-09,,0,city,RS,0,0
Arroio do Sal,4301057,2020-04-09,10065,False,True,1,9.93542,2020-04-09,,0,city,RS,0,0
Arroio dos Ratos,4301107,2020-04-09,14151,False,True,3,21.19992,2020-04-09,,0,city,RS,2,0
Bagé,4301602,2020-04-09,121143,False,True,27,22.28771,2020-04-09,,0,city,RS,0,0
Bento Gonçalves,4302105,2020-04-09,120454,False,True,11,9.13212,2020-04-09,,0,city,RS,0,0
Bom Retiro do Sul,4302402,2020-04-09,12328,False,True,1,8.11162,2020-04-09,,0,city,RS,1,0
Cachoeira do Sul,4303004,2020-04-09,82201,False,True,2,2.43306,2020-04-09,,0,city,RS,0,0
Cachoeirinha,4303103,2020-04-09,130293,False,True,6,4.60501,2020-04-09,,0,city,RS,2,0
Camaquã,4303509,2020-04-09,66261,True,False,0,,2020-03-30,,0,city,RS,0,0
Campo Bom,4303905,2020-04-09,66712,False,True,4,5.99592,2020-04-09,,0,city,RS,0,0
Canguçu,4304507,2020-04-09,56045,False,True,1,1.78428,2020-04-09,,0,city,RS,0,0
Canoas,4304606,2020-04-09,346616,False,True,13,3.75055,2020-04-09,,0,city,RS,1,0
Capão da Canoa,4304630,2020-04-09,53049,False,True,2,3.7701,2020-04-09,,0,city,RS,0,0
Capão do Leão,4304663,2020-04-09,25354,False,True,1,3.94415,2020-04-09,,0,city,RS,0,0
Carlos Barbosa,4304804,2020-04-09,29833,False,True,1,3.35199,2020-04-09,,0,city,RS,0,0
Caxias do Sul,4305108,2020-04-09,510906,False,True,34,6.65484,2020-04-09,,0,city,RS,2,0
Cerro Grande do Sul,4305173,2020-04-09,12239,False,True,1,8.1706,2020-04-09,,0,city,RS,0,0
Charqueadas,4305355,2020-04-09,40789,False,True,1,2.45164,2020-04-09,,0,city,RS,0,0
Cidreira,4305454,2020-04-09,16254,False,True,1,6.15233,2020-04-09,,0,city,RS,1,0
Cruzeiro do Sul,4306205,2020-04-09,12348,False,True,1,8.09848,2020-04-09,,0,city,RS,0,0
Dois Irmãos,4306403,2020-04-09,32671,False,True,2,6.12164,2020-04-09,,0,city,RS,0,0
Dom Pedrito,4306601,2020-04-09,38461,False,True,1,2.60004,2020-04-09,,0,city,RS,0,0
Eldorado do Sul,4306767,2020-04-09,41285,False,True,1,2.42219,2020-04-09,,0,city,RS,0,0
Encantado,4306809,2020-04-09,22706,False,True,2,8.80824,2020-04-09,,0,city,RS,1,0
Erechim,4307005,2020-04-09,105862,False,True,3,2.83388,2020-04-09,,0,city,RS,0,0
Esteio,4307708,2020-04-09,83202,False,True,2,2.40379,2020-04-09,,0,city,RS,1,0
Estrela,4307807,2020-04-09,34116,False,True,1,2.93118,2020-04-09,,0,city,RS,0,0
Estância Velha,4307609,2020-04-09,50022,False,True,3,5.99736,2020-04-09,,0,city,RS,0,0
Farroupilha,4307906,2020-04-09,72331,False,True,5,6.91267,2020-04-09,,0,city,RS,0,0
Garibaldi,4308607,2020-04-09,35070,False,True,2,5.70288,2020-04-09,,0,city,RS,0,0
Glorinha,4309050,2020-04-09,8098,False,True,1,12.34873,2020-04-09,,0,city,RS,0,0
Gravataí,4309209,2020-04-09,281519,False,True,14,4.97302,2020-04-09,,0,city,RS,3,0
Guaíba,4309308,2020-04-09,98143,False,True,1,1.01892,2020-04-09,,0,city,RS,0,0
Harmonia,4309555,2020-04-09,4866,False,True,3,61.65228,2020-04-09,,0,city,RS,0,0
Ivoti,4310801,2020-04-09,24293,False,True,4,16.46565,2020-04-09,0.25,1,city,RS,0,0
Lajeado,4311403,2020-04-09,84014,False,True,13,15.47361,2020-04-09,,0,city,RS,2,0
Marau,4311809,2020-04-09,44161,False,True,9,20.37997,2020-04-09,0.1111,1,city,RS,2,1
Minas do Leão,4312252,2020-04-09,8075,False,True,2,24.7678,2020-04-09,,0,city,RS,0,0
Montenegro,4312401,2020-04-09,65264,False,True,1,1.53224,2020-04-09,,0,city,RS,1,0
Nova Palma,4313102,2020-04-09,6512,False,True,1,15.35627,2020-04-09,,0,city,RS,0,0
Novo Hamburgo,4313409,2020-04-09,246748,False,True,24,9.72652,2020-04-09,0.0833,2,city,RS,1,0
Osório,4313508,2020-04-09,45994,False,True,2,4.34839,2020-04-09,,0,city,RS,0,0
Paraí,4314001,2020-04-09,7657,False,True,2,26.11989,2020-04-09,,0,city,RS,0,0
Pareci Novo,4314035,2020-04-09,3837,False,True,1,26.06203,2020-04-09,,0,city,RS,0,0
Passo Fundo,4314100,2020-04-09,203275,False,True,17,8.36305,2020-04-09,0.1176,2,city,RS,2,2
Pelotas,4314407,2020-04-09,342405,False,True,5,1.46026,2020-04-09,,0,city,RS,0,0
Piratini,4314605,2020-04-09,20663,False,True,1,4.83957,2020-04-09,,0,city,RS,0,0
Porto Alegre,4314902,2020-04-09,1483771,False,True,303,20.42094,2020-04-09,0.0198,6,city,RS,24,0
Rio Grande,4315602,2020-04-09,211005,False,True,2,0.94784,2020-04-09,,0,city,RS,0,0
Rolante,4316006,2020-04-09,21349,False,True,1,4.68406,2020-04-09,,0,city,RS,0,0
Sananduva,4316600,2020-04-09,16270,False,True,1,6.14628,2020-04-09,,0,city,RS,0,0
Sant'Ana do Livramento,4317103,2020-04-09,77027,False,True,7,9.08772,2020-04-09,,0,city,RS,0,0
Santa Cruz do Sul,4316808,2020-04-09,130416,False,True,1,0.76678,2020-04-09,,0,city,RS,0,0
Santa Maria,4316907,2020-04-09,282123,False,True,8,2.83564,2020-04-09,,0,city,RS,0,0
Santa Rosa,4317202,2020-04-09,73254,False,True,4,5.46045,2020-04-09,,0,city,RS,0,0
Santiago,4317400,2020-04-09,49425,False,True,1,2.02327,2020-04-09,,0,city,RS,0,0
Santo Antônio da Patrulha,4317608,2020-04-09,42894,False,True,2,4.66266,2020-04-09,,0,city,RS,1,0
Sapiranga,4319901,2020-04-09,81734,False,True,1,1.22348,2020-04-09,,0,city,RS,0,0
Sapucaia do Sul,4320008,2020-04-09,141075,False,True,3,2.12653,2020-04-09,,0,city,RS,0,0
Serafina Corrêa,4320404,2020-04-09,17502,False,True,5,28.56816,2020-04-09,,0,city,RS,2,0
São Domingos do Sul,4318051,2020-04-09,3074,False,True,2,65.06181,2020-04-09,,0,city,RS,0,0
São Gabriel,4318309,2020-04-09,62105,False,True,1,1.61018,2020-04-09,,0,city,RS,0,0
São Jorge,4318440,2020-04-09,2824,False,True,1,35.41076,2020-04-09,,0,city,RS,0,0
São Leopoldo,4318705,2020-04-09,236835,False,True,16,6.75576,2020-04-09,0.0625,1,city,RS,2,1
São Lourenço do Sul,4318804,2020-04-09,43582,False,True,1,2.29453,2020-04-09,,0,city,RS,0,0
São Sebastião do Caí,4319505,2020-04-09,25685,False,True,2,7.78665,2020-04-09,,0,city,RS,0,0
Tabaí,4320859,2020-04-09,4719,False,True,4,84.76372,2020-04-09,,0,city,RS,0,0
Taquara,4321204,2020-04-09,57466,False,True,1,1.74016,2020-04-09,,0,city,RS,0,0
Taquari,4321303,2020-04-09,26862,False,True,4,14.89092,2020-04-09,,0,city,RS,3,0
Torres,4321501,2020-04-09,38732,False,True,9,23.2366,2020-04-09,,0,city,RS,0,0
Tramandaí,4321600,2020-04-09,51715,False,True,1,1.93367,2020-04-09,,0,city,RS,0,0
Tupandi,4322251,2020-04-09,4855,False,True,1,20.59732,2020-04-09,,0,city,RS,0,0
Uruguaiana,4322400,2020-04-09,126970,False,True,3,2.36276,2020-04-09,,0,city,RS,1,0
Vacaria,4322509,2020-04-09,66218,False,True,1,1.51016,2020-04-09,,0,city,RS,0,0
Viamão,4323002,2020-04-09,255224,False,True,8,3.1345,2020-04-09,,0,city,RS,0,0
Vila Maria,4323408,2020-04-09,4358,False,True,1,22.94631,2020-04-09,,0,city,RS,0,0
Anita Garibaldi,4201000,2020-04-09,7133,False,True,1,14.01935,2020-04-09,,0,city,SC,0,0
Antônio Carlos,4201208,2020-04-09,8513,False,True,10,117.4674,2020-04-09,0.2,2,city,SC,1,0
Araranguá,4201406,2020-04-09,68228,False,True,4,5.8627,2020-04-09,,0,city,SC,0,0
Aurora,4201901,2020-04-09,5679,False,True,1,17.60873,2020-04-09,,0,city,SC,1,0
Balneário Arroio do Silva,4201950,2020-04-09,13071,False,True,2,15.30105,2020-04-09,,0,city,SC,1,0
Balneário Camboriú,4202008,2020-04-09,142295,False,True,48,33.73274,2020-04-09,,0,city,SC,24,0
Balneário Gaivota,4202073,2020-04-09,10979,False,True,2,18.2166,2020-04-09,0.5,1,city,SC,1,0
Balneário Piçarras,4212809,2020-04-09,23147,False,True,1,4.32021,2020-04-09,,0,city,SC,1,0
Barra Velha,4202107,2020-04-09,29168,False,True,1,3.42841,2020-04-09,,0,city,SC,1,0
Biguaçu,4202305,2020-04-09,68481,False,True,2,2.92052,2020-04-09,,0,city,SC,0,0
Blumenau,4202404,2020-04-09,357199,False,True,59,16.5174,2020-04-09,,0,city,SC,4,0
Botuverá,4202701,2020-04-09,5246,False,True,3,57.18643,2020-04-09,,0,city,SC,2,0
Braço do Norte,4202800,2020-04-09,33450,False,True,25,74.73842,2020-04-09,,0,city,SC,8,0
Brusque,4202909,2020-04-09,134723,False,True,15,11.13396,2020-04-09,,0,city,SC,5,0
Camboriú,4203204,2020-04-09,82989,False,True,22,26.50954,2020-04-09,,0,city,SC,10,0
Canelinha,4203709,2020-04-09,12240,False,True,1,8.16993,2020-04-09,,0,city,SC,0,0
Caçador,4203006,2020-04-09,78595,False,True,1,1.27235,2020-04-09,,0,city,SC,1,0
Chapecó,4204202,2020-04-09,220367,False,True,6,2.72273,2020-04-09,,0,city,SC,0,0
Cocal do Sul,4204251,2020-04-09,16684,False,True,1,5.99377,2020-04-09,,0,city,SC,1,0
Criciúma,4204608,2020-04-09,215186,False,True,37,17.19443,2020-04-09,0.0811,3,city,SC,7,0
Florianópolis,4205407,2020-04-09,500973,False,True,166,33.13552,2020-04-09,0.0181,3,city,SC,43,0
Forquilhinha,4205456,2020-04-09,26793,False,True,1,3.73232,2020-04-09,,0,city,SC,0,0
Garopaba,4205704,2020-04-09,23078,False,True,1,4.33313,2020-04-09,,0,city,SC,1,0
Gaspar,4205902,2020-04-09,69639,False,True,5,7.17988,2020-04-09,0.2,1,city,SC,0,0
Governador Celso Ramos,4206009,2020-04-09,14471,False,True,3,20.73112,2020-04-09,,0,city,SC,0,0
Gravatal,4206207,2020-04-09,11501,False,True,7,60.86427,2020-04-09,,0,city,SC,2,0
Guabiruba,4206306,2020-04-09,23832,False,True,1,4.19604,2020-04-09,,0,city,SC,0,0
Guaramirim,4206504,2020-04-09,44819,False,True,1,2.2312,2020-04-09,,0,city,SC,1,0
Imbituba,4207304,2020-04-09,44853,False,True,9,20.06555,2020-04-09,,0,city,SC,3,0
Importados/Indefinidos,,2020-04-09,,False,True,11,,2020-04-09,,0,city,SC,0,0
Indaial,4207502,2020-04-09,69425,False,True,2,2.88081,2020-04-09,,0,city,SC,0,0
Irati,4207858,2020-04-09,1930,False,True,1,51.81347,2020-04-09,,0,city,SC,0,0
Itajaí,4208203,2020-04-09,219536,False,True,34,15.48721,2020-04-09,0.0294,1,city,SC,8,0
Itapema,4208302,2020-04-09,65312,False,True,7,10.71779,2020-04-09,,0,city,SC,4,0
Itapiranga,4208401,2020-04-09,16872,False,True,1,5.92698,2020-04-09,,0,city,SC,0,0
Içara,4207007,2020-04-09,56421,False,True,7,12.40673,2020-04-09,,0,city,SC,6,0
Jaguaruna,4208807,2020-04-09,20024,False,True,3,14.98202,2020-04-09,,0,city,SC,1,0
Jaraguá do Sul,4208906,2020-04-09,177697,False,True,9,5.0648,2020-04-09,,0,city,SC,3,0
Joaçaba,4209003,2020-04-09,30118,False,True,1,3.32027,2020-04-09,,0,city,SC,0,0
Joinville,4209102,2020-04-09,590466,False,True,49,8.29853,2020-04-09,0.0204,1,city,SC,19,0
Lages,4209300,2020-04-09,157544,False,True,8,5.07795,2020-04-09,,0,city,SC,3,0
Laguna,4209409,2020-04-09,45814,False,True,4,8.73096,2020-04-09,,0,city,SC,1,0
Mafra,4210100,2020-04-09,56292,False,True,1,1.77645,2020-04-09,,0,city,SC,0,0
Massaranduba,4210605,2020-04-09,16916,False,True,1,5.91156,2020-04-09,1.0,1,city,SC,1,1
Morro da Fumaça,4211207,2020-04-09,17796,False,True,2,11.23848,2020-04-09,,0,city,SC,1,0
Navegantes,4211306,2020-04-09,81475,False,True,5,6.13685,2020-04-09,,0,city,SC,1,0
Orleans,4211702,2020-04-09,22912,False,True,1,4.36453,2020-04-09,,0,city,SC,1,0
Palhoça,4211900,2020-04-09,171797,False,True,7,4.07458,2020-04-09,0.1429,1,city,SC,3,0
Papanduva,4212205,2020-04-09,19320,False,True,2,10.35197,2020-04-09,,0,city,SC,0,0
Paulo Lopes,4212304,2020-04-09,7494,False,True,1,13.34401,2020-04-09,,0,city,SC,-1,0
Pedras Grandes,4212403,2020-04-09,3976,False,True,2,50.30181,2020-04-09,0.5,1,city,SC,0,0
Pescaria Brava,4212650,2020-04-09,10091,False,True,1,9.90982,2020-04-09,,0,city,SC,0,0
Pomerode,4213203,2020-04-09,33447,False,True,1,2.9898,2020-04-09,,0,city,SC,0,0
Porto Belo,4213500,2020-04-09,21388,False,True,5,23.37759,2020-04-09,,0,city,SC,1,0
Rancho Queimado,4214300,2020-04-09,2878,False,True,2,69.4927,2020-04-09,,0,city,SC,0,0
Rio Negrinho,4215000,2020-04-09,42302,False,True,1,2.36395,2020-04-09,,0,city,SC,1,0
Rio Rufino,4215059,2020-04-09,2483,False,True,1,40.27386,2020-04-09,,0,city,SC,1,0
Sangão,4215455,2020-04-09,12678,False,True,1,7.88768,2020-04-09,,0,city,SC,0,0
Santa Rosa de Lima,4215604,2020-04-09,2142,False,True,2,93.37068,2020-04-09,,0,city,SC,1,0
Santo Amaro da Imperatriz,4215703,2020-04-09,23245,False,True,1,4.302,2020-04-09,,0,city,SC,0,0
Schroeder,4217402,2020-04-09,21365,False,True,1,4.68055,2020-04-09,,0,city,SC,1,0
Siderópolis,4217600,2020-04-09,14007,False,True,5,35.69644,2020-04-09,,0,city,SC,1,0
Sombrio,4217709,2020-04-09,30374,False,True,6,19.75374,2020-04-09,,0,city,SC,3,0
São Bento do Sul,4215802,2020-04-09,84507,False,True,1,1.18333,2020-04-09,,0,city,SC,0,0
São Domingos,4216107,2020-04-09,9445,False,True,1,10.58761,2020-04-09,,0,city,SC,0,0
São Francisco do Sul,4216206,2020-04-09,52721,False,True,2,3.79355,2020-04-09,,0,city,SC,0,0
São José,4216602,2020-04-09,246586,False,True,25,10.13845,2020-04-09,0.04,1,city,SC,5,0
São Lourenço do Oeste,4216909,2020-04-09,24076,False,True,1,4.15351,2020-04-09,,0,city,SC,0,0
São Ludgero,4217006,2020-04-09,13410,False,True,6,44.74273,2020-04-09,0.1667,1,city,SC,3,0
São Pedro de Alcântara,4217253,2020-04-09,5823,False,True,1,17.17328,2020-04-09,,0,city,SC,0,0
Tangará,4217907,2020-04-09,8676,False,True,1,11.52605,2020-04-09,,0,city,SC,0,0
